Any,zona,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,C_VELOCITAT_VIA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,hor,grupHor,tipAcc,tipDia,Mes,Mortalitat
2010,0,11,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,4,11,4,0,2,2,0,1,3,0,6,5,0,5,4,1,3,0,18.25,2,4,1,7,0
2010,1,41,0,0,1,1,2,2,0,0,1,0,1,0,100.0,0,2,11,4,0,2,1,0,1,5,0,5,3,2,5,5,5,4,0,13.23,0,4,1,12,0
2010,0,5,0,0,2,1,3,3,0,0,1,1,1,0,50.0,0,1,11,4,0,2,2,1,1,3,0,5,5,0,5,4,1,3,0,19.3,2,4,1,8,0
2010,1,13,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,0,6,5,2,5,5,5,4,0,10.55,0,4,1,5,0
2010,1,34,2,0,1,0,1,2,0,1,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,15.3,2,4,1,2,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,12.23,0,1,1,2,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,40.0,0,3,6,4,0,2,2,1,4,3,0,4,5,2,5,5,5,4,0,4.0,1,4,2,6,0
2010,0,9,3,0,1,0,1,1,0,0,0,1,0,0,40.0,0,2,11,4,0,2,0,1,5,4,2,0,2,0,5,4,1,3,0,20.3,2,0,1,1,0
2010,0,2,0,0,1,0,1,2,0,0,0,0,0,2,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,5,4,4,3,0,13.15,0,4,3,3,0
2010,1,9,3,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,4,5,2,5,5,5,4,0,13.0,0,4,0,8,0
2010,0,17,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,0,5,4,0,18.15,2,1,1,4,0
2010,0,23,3,1,2,0,3,2,0,0,0,0,1,1,100.0,0,0,11,4,0,2,2,0,0,3,0,3,5,0,5,4,2,2,0,20.04,2,4,0,11,1
2010,0,11,0,0,1,0,1,2,0,0,0,0,1,1,80.0,0,0,11,4,0,0,1,1,1,3,0,0,1,0,5,4,2,2,0,15.3,2,0,0,1,0
2010,0,16,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,1,11,4,0,2,2,0,1,3,0,3,5,0,0,0,0,0,0,10.0,0,4,0,10,0
2010,1,13,0,0,1,0,1,2,0,0,1,0,1,0,20.0,0,3,11,4,0,2,1,1,4,4,2,5,0,2,5,5,5,4,0,20.0,2,4,2,2,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,20.5,2,1,0,9,0
2010,0,21,0,0,1,1,2,2,0,0,0,0,2,0,100.0,0,1,11,4,0,2,2,0,5,3,0,12,5,0,5,4,0,0,0,19.5,2,3,1,12,0
2010,0,8,3,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,1,6,0,4,3,0,5,4,1,2,0,18.15,2,4,1,4,0
2010,0,25,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,4,11,4,0,2,2,0,5,3,0,7,5,0,5,4,4,3,0,2.17,1,5,3,2,0
2010,1,20,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,0,0,1,6,0,6,5,2,5,5,5,4,0,8.42,0,4,1,3,0
2010,1,42,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,0,11,4,0,2,1,0,1,6,2,1,3,2,5,5,5,4,0,13.15,0,1,2,1,0
2010,0,14,0,0,1,0,1,2,0,1,0,0,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,5,4,0,3,0,10.49,0,4,1,3,0
2010,0,21,0,0,1,0,1,1,0,0,0,1,0,0,70.0,0,2,11,4,0,2,2,1,1,3,0,2,5,0,5,4,1,3,0,18.57,2,2,1,9,0
2010,0,32,1,0,2,3,5,3,0,0,0,0,2,1,100.0,0,2,11,4,0,2,2,0,2,3,0,5,5,0,5,0,2,3,0,19.2,2,4,1,5,0
2010,1,41,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,12.3,0,4,1,9,0
2010,0,5,0,1,0,0,1,3,1,0,0,0,2,0,50.0,0,1,11,4,0,2,2,1,1,3,0,7,5,0,5,4,1,3,0,16.35,2,5,3,12,1
2010,0,41,0,0,1,1,2,2,0,0,0,0,2,0,100.0,0,4,0,4,0,2,2,0,1,3,0,6,5,0,5,4,3,3,0,9.23,0,4,1,1,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,4,3,0,1,5,2,5,5,5,4,0,20.05,2,1,1,12,0
2010,0,20,1,0,1,0,1,1,0,0,0,0,0,1,80.0,0,2,11,4,0,4,2,1,1,3,0,0,5,0,5,4,2,2,0,14.55,2,0,0,6,0
2010,1,11,0,0,2,0,2,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,2,5,5,5,4,0,3.2,1,5,2,11,0
2010,0,24,2,1,0,1,2,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,5,6,0,1,0,0,5,4,1,0,0,21.3,2,1,0,8,1
2010,0,30,3,0,1,1,2,2,0,0,0,0,2,0,80.0,0,1,11,4,3,2,2,1,5,3,0,5,5,0,2,4,2,3,0,6.41,0,4,1,3,0
2010,0,24,2,0,1,0,1,2,0,0,0,1,1,0,70.0,0,0,11,4,0,2,1,1,1,4,0,5,3,0,5,0,1,2,0,8.52,0,4,3,3,0
2010,0,20,1,3,1,1,5,2,0,0,0,0,1,1,60.0,0,2,11,4,0,2,1,1,1,4,0,5,3,0,5,4,2,3,0,11.35,0,4,1,9,1
2010,0,20,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,2,5,0,5,4,5,4,0,17.39,2,2,1,11,0
2010,0,37,3,0,1,0,1,1,0,0,1,0,0,0,50.0,0,0,11,4,1,2,0,1,1,4,0,2,2,0,2,0,3,3,0,11.2,0,2,2,7,0
2010,0,15,2,0,1,1,2,3,0,0,0,0,2,1,100.0,0,2,0,4,0,2,1,0,1,4,0,5,3,0,5,4,2,2,0,13.4,0,4,2,5,0
2010,1,13,0,0,2,0,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,2,0,5,0,2,5,5,5,4,0,11.05,0,4,3,8,0
2010,0,7,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,2,0,11.08,0,2,2,6,0
2010,1,13,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,0,2,5,2,5,5,5,4,0,17.09,2,2,1,9,0
2010,1,35,1,0,1,0,1,1,0,0,0,1,0,0,50.0,0,0,11,4,0,2,2,1,4,3,0,2,5,2,5,5,5,4,0,4.0,1,2,2,4,0
2010,1,20,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,0,0,1,3,0,1,3,2,5,5,5,4,0,16.0,2,1,1,2,0
2010,1,1,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,19.25,2,4,1,11,0
2010,1,13,0,0,1,1,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,4,4,2,5,0,2,5,5,5,4,0,21.2,2,4,1,4,0
2010,0,42,0,0,1,0,1,2,0,0,0,0,1,1,100.0,0,4,11,4,3,2,2,0,2,3,0,5,5,0,2,4,2,3,3,14.47,2,4,1,5,0
2010,1,13,0,0,1,0,1,3,0,0,0,1,1,1,80.0,0,3,1,4,0,2,2,1,1,3,0,6,5,2,5,5,5,4,0,13.25,0,4,1,1,0
2010,0,35,1,0,1,0,1,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,0,0,1,4,0,10,1,0,5,4,2,3,0,12.0,0,5,0,11,0
2010,0,8,3,0,1,0,1,2,0,0,0,0,1,1,100.0,0,2,5,3,0,2,1,0,1,4,0,6,3,0,5,4,2,3,0,8.5,0,4,1,3,0
2010,0,26,2,0,1,1,2,2,0,0,0,0,1,1,100.0,0,0,11,4,0,2,1,0,1,4,0,5,0,0,5,0,3,2,0,15.37,2,4,1,3,0
2010,1,20,1,1,0,1,2,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,4,3,0,5,5,2,5,5,5,4,0,5.52,1,4,1,11,1
2010,0,35,1,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,1,0,1,6,0,5,0,0,5,0,3,2,0,16.15,2,4,2,1,0
2010,0,34,2,0,1,0,1,2,1,0,0,0,1,0,80.0,0,1,11,4,0,2,2,1,5,3,0,1,5,0,5,0,2,3,0,3.06,1,1,0,1,0
2010,1,41,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,14.3,2,4,1,4,0
2010,0,9,3,2,0,1,3,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,0,5,0,5,4,5,4,0,6.47,0,0,1,6,1
2010,0,10,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,2,0,5,3,0,4,5,0,5,4,1,2,0,19.03,2,4,3,12,0
2010,1,41,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,4,5,2,5,5,5,4,0,16.59,2,4,0,2,0
2010,0,10,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,4,5,4,0,20.3,2,1,2,10,0
2010,1,13,0,0,1,1,2,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,0,3,0,1,5,2,5,5,5,4,0,20.25,2,1,0,9,0
2010,0,30,3,1,0,0,1,2,0,0,0,1,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,2,5,0,5,4,3,2,0,10.13,0,2,2,7,1
2010,0,10,1,0,1,11,12,5,0,0,0,0,5,0,40.0,0,2,11,5,0,2,2,1,1,3,0,6,5,0,5,4,1,3,0,10.32,0,4,1,6,0
2010,0,42,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,4,5,0,5,4,5,4,0,11.5,0,4,0,2,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,0,1,100.0,0,3,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,10.15,0,1,1,2,0
2010,0,20,1,0,1,0,1,1,0,0,0,1,0,0,60.0,0,4,11,4,0,2,2,1,1,3,0,12,5,0,5,4,4,3,0,9.55,0,3,0,4,0
2010,0,24,2,1,0,1,2,1,0,0,0,0,1,0,60.0,0,1,11,5,3,2,2,1,2,3,0,7,5,0,2,4,4,2,0,18.16,2,5,3,4,1
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,1,0,1,4,2,1,0,2,5,5,5,4,0,12.5,0,1,1,12,0
2010,0,11,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,0,5,4,2,2,0,8.15,0,2,1,6,0
2010,1,13,0,0,1,5,6,2,0,0,0,0,2,0,100.0,0,3,11,4,0,2,1,0,1,2,0,5,0,2,5,5,5,4,0,15.25,2,4,1,3,0
2010,1,41,0,0,1,0,1,2,0,1,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,3,5,2,5,5,5,4,0,16.32,2,4,1,6,0
2010,1,8,3,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,3,1,0,5,6,0,6,0,1,5,4,4,2,0,19.01,2,4,3,2,0
2010,0,1,1,0,1,1,2,1,0,0,0,0,1,0,100.0,0,4,11,4,0,2,2,0,5,3,0,7,5,0,5,0,3,2,0,19.48,2,5,1,12,0
2010,0,23,3,0,1,4,5,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,2,0,1,3,0,4,5,0,5,4,2,2,0,17.19,2,4,2,5,0
2010,1,41,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,17.13,2,4,3,2,0
2010,0,1,1,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,1,1,3,0,12,5,0,5,4,1,2,2,16.25,2,3,2,5,0
2010,0,8,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,0,5,4,0,9.3,0,1,2,2,0
2010,0,15,2,0,1,0,1,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,2,0,1,3,0,6,5,0,5,4,2,2,0,19.04,2,4,3,8,0
2010,0,41,0,0,2,0,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,0,5,0,5,4,0,6.44,0,4,2,10,0
2010,1,13,0,0,1,1,2,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,14.25,2,1,1,3,0
2010,0,35,1,1,0,1,2,1,0,0,0,0,1,0,100.0,0,2,11,4,0,2,2,0,2,3,0,7,5,0,5,4,4,2,0,15.22,2,5,3,10,1
2010,1,25,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,14.55,2,1,1,3,0
2010,0,1,1,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,6,5,0,5,4,5,4,0,18.27,2,4,3,4,0
2010,1,8,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,13.0,0,1,3,12,0
2010,1,5,0,0,1,0,1,2,1,0,0,0,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,1,5,2,5,5,5,4,0,17.45,2,1,1,10,0
2010,1,13,0,0,2,0,2,2,1,0,0,1,0,0,100.0,0,3,11,4,4,2,2,0,4,3,0,1,5,2,2,5,5,4,0,19.0,2,1,1,2,0
2010,0,23,3,1,1,1,3,2,0,0,0,0,2,0,100.0,0,2,11,4,0,2,1,0,1,4,0,6,0,0,5,4,4,2,0,17.35,2,4,1,2,1
2010,1,20,1,0,1,0,1,2,1,0,0,0,1,0,30.0,0,0,11,4,0,2,0,1,2,6,2,1,0,2,5,5,5,4,0,11.06,0,1,0,1,0
2010,0,7,0,1,0,0,1,2,0,0,0,0,1,1,100.0,0,1,11,4,0,2,2,0,1,3,0,5,5,0,5,4,1,2,0,13.47,0,4,1,6,1
2010,0,23,3,1,0,0,1,2,1,0,0,0,1,0,70.0,0,0,11,4,0,2,2,1,3,3,0,1,5,0,5,4,2,1,0,1.55,1,1,1,3,1
2010,0,32,1,0,1,1,2,3,0,3,0,0,0,0,40.0,0,0,11,5,0,2,2,1,1,3,0,6,5,0,5,4,1,2,0,9.0,0,4,2,7,0
2010,0,20,1,1,1,0,2,1,0,0,0,0,1,0,80.0,0,2,11,5,0,2,2,1,1,3,0,7,5,0,5,4,2,3,0,8.43,0,5,1,12,1
2010,1,13,0,0,1,0,1,2,0,0,0,1,0,1,80.0,0,3,11,4,0,2,2,1,1,3,0,4,5,2,5,5,5,4,0,11.05,0,4,1,1,0
2010,0,37,3,1,0,2,3,2,0,0,0,0,1,1,100.0,0,1,11,4,0,2,2,0,1,3,0,5,5,0,5,4,1,0,0,11.25,0,4,1,9,1
2010,0,20,1,0,2,1,3,3,0,0,0,0,2,1,100.0,0,2,11,4,0,4,2,0,1,3,0,4,5,0,5,4,2,3,0,12.45,0,4,3,6,0
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,4,5,2,1,0,2,5,5,5,4,0,17.4,2,1,1,11,0
2010,0,11,0,0,1,0,1,2,0,0,0,0,2,0,70.0,0,0,11,4,0,4,2,1,1,3,0,3,5,0,5,4,1,2,0,8.55,0,4,1,11,0
2010,1,13,0,1,0,1,2,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,1,0,4,2,0,12,2,2,5,5,5,4,0,2.45,1,3,2,9,1
2010,1,24,2,0,1,0,1,2,1,0,1,0,0,0,40.0,0,2,11,4,0,3,0,1,1,3,0,1,3,1,5,5,5,4,0,20.1,2,1,3,6,0
2010,0,41,0,1,0,0,1,1,0,0,0,0,0,1,100.0,0,1,1,4,0,2,0,0,1,4,2,7,1,0,5,4,2,1,0,15.39,2,5,3,7,1
2010,1,9,3,0,1,1,2,1,0,0,1,0,0,0,100.0,0,0,11,4,0,2,1,0,1,3,2,2,3,2,5,5,5,4,0,11.57,0,2,2,2,0
2010,1,20,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,4,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,16.23,2,1,3,1,0
2010,0,13,0,0,1,0,1,2,0,0,1,0,1,0,80.0,0,0,11,4,0,2,2,1,1,3,2,5,5,0,5,4,1,2,0,8.15,0,4,1,7,0
2010,0,1,1,0,2,0,2,1,0,0,0,1,0,0,80.0,0,1,11,4,0,2,2,1,1,3,0,2,5,0,5,4,1,2,0,8.3,0,2,0,4,0
2010,0,0,3,0,1,0,1,2,0,0,0,0,1,1,100.0,0,1,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,2,0,11.17,0,2,3,9,0
2010,0,16,3,1,0,0,1,2,0,0,0,1,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,4,5,0,5,4,1,3,0,16.41,2,4,2,6,1
2010,1,10,1,0,2,0,2,2,1,0,1,0,0,0,30.0,0,0,11,4,0,2,2,1,1,3,2,1,5,2,4,5,5,4,0,17.0,2,1,3,8,0
2010,1,34,2,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,2,7,5,2,5,5,5,4,0,14.0,2,5,1,11,0
2010,1,41,0,0,1,0,1,1,0,1,0,0,0,0,20.0,0,2,11,4,0,2,2,1,1,3,0,2,5,2,5,5,3,3,0,10.45,0,2,0,11,0
2010,1,41,0,0,1,0,1,2,0,1,0,0,0,1,100.0,0,3,11,4,0,2,2,0,1,3,0,4,5,2,5,5,5,4,0,11.47,0,4,1,12,0
2010,1,41,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,19.16,2,4,1,11,0
2010,0,41,0,0,1,1,2,3,0,2,0,0,1,0,100.0,0,4,11,4,0,2,2,0,1,3,0,4,5,0,5,4,1,3,0,10.45,0,4,0,8,0
2010,0,20,1,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,0,5,4,5,4,0,21.2,2,1,1,2,0
2010,1,13,0,0,1,1,2,2,0,0,0,2,0,0,100.0,0,3,11,4,0,2,1,0,1,2,2,5,0,2,5,5,5,4,0,9.35,0,4,1,7,0
2010,0,41,0,0,1,0,1,2,0,0,0,1,1,0,120.0,0,0,11,4,0,2,2,1,1,3,0,6,5,0,5,4,2,2,0,17.38,2,4,1,3,0
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,30.0,0,3,11,4,0,2,2,1,1,3,0,1,5,2,5,5,5,4,0,19.05,2,1,2,9,0
2010,1,7,0,0,1,2,3,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,1,0,1,6,0,5,0,2,5,5,5,4,0,19.5,2,4,1,5,0
2010,0,9,3,1,0,0,1,2,1,0,0,0,0,1,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,0,5,4,2,3,0,11.48,0,1,1,11,1
2010,1,13,0,1,0,0,1,1,0,0,0,1,0,0,100.0,0,3,11,4,0,2,2,0,1,3,0,2,5,2,5,5,5,4,0,8.26,0,2,3,3,1
2010,0,42,0,0,1,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,12,5,0,5,4,2,2,0,15.15,2,3,3,4,0
2010,1,35,1,0,1,0,1,2,1,0,0,0,0,1,100.0,0,0,11,4,0,2,0,0,1,6,0,1,0,2,5,5,5,4,0,8.4,0,1,1,9,0
2010,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,1,0,1,4,2,1,3,2,5,5,5,4,0,15.15,2,1,3,7,0
2010,1,13,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,3,2,1,0,1,2,0,1,0,2,2,5,5,4,0,16.15,2,1,1,4,0
2010,0,27,2,0,2,0,2,1,0,0,0,0,1,0,100.0,0,4,11,4,0,2,2,0,1,3,0,7,5,0,5,4,1,2,0,17.15,2,5,2,2,0
2010,0,42,0,0,2,0,2,1,0,0,0,0,1,0,100.0,0,1,11,4,0,2,2,0,1,3,0,12,5,0,5,4,2,2,0,7.41,0,3,1,8,0
2010,0,13,0,0,1,0,1,2,0,0,0,1,1,0,80.0,0,4,9,4,0,2,2,1,4,3,0,6,5,0,5,4,1,3,0,9.02,0,4,1,9,0
2010,0,41,0,0,2,0,2,2,0,0,0,0,2,0,80.0,0,2,11,4,0,2,2,1,2,3,0,5,5,0,5,4,1,3,0,8.07,0,4,1,2,0
2010,0,15,1,2,0,0,2,1,0,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,7,5,0,5,0,5,4,0,9.0,0,5,1,7,1
2010,0,2,0,0,1,0,1,2,0,1,0,0,1,0,50.0,0,0,11,4,0,2,2,1,1,3,0,4,5,0,5,4,1,2,0,15.1,2,4,0,8,0
2010,0,10,1,0,1,0,1,2,0,0,1,0,0,1,100.0,0,3,11,4,0,2,2,0,1,3,1,4,5,0,5,4,5,4,0,14.3,2,4,1,9,0
2010,1,13,0,1,0,1,2,2,1,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,1,2,0,1,0,2,5,5,5,4,0,18.05,2,1,1,7,1
2010,0,38,3,0,1,0,1,2,0,0,1,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,3,5,0,5,0,3,3,0,17.15,2,4,2,3,0
2010,0,25,0,0,1,1,2,3,2,0,0,0,1,0,50.0,0,0,11,5,0,2,0,1,4,4,0,1,3,0,5,4,4,3,0,20.0,2,1,3,2,0
2010,0,31,3,0,1,1,2,1,0,0,0,0,1,0,80.0,0,4,11,4,0,2,2,1,5,3,0,12,5,0,5,4,4,2,0,4.15,1,3,1,11,0
2010,0,42,0,0,1,0,1,1,0,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,0,3,0,7,5,0,5,4,4,3,0,8.43,0,5,1,6,0
2010,0,34,2,0,1,0,1,2,0,0,1,0,1,0,40.0,0,0,11,4,0,2,1,1,1,4,2,6,2,0,5,0,2,2,3,14.38,2,4,1,11,0
2010,1,34,2,0,1,0,1,3,0,0,1,0,2,0,100.0,0,3,11,4,0,2,2,0,1,3,1,5,5,2,5,5,5,4,0,7.45,0,4,1,7,0
2010,0,12,3,1,0,0,1,1,0,0,0,1,0,0,100.0,0,0,11,4,0,2,2,0,1,3,0,2,5,0,5,4,1,3,0,9.45,0,2,1,8,1
2010,1,13,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,1,0,1,2,2,5,0,2,5,5,5,4,0,9.5,0,4,3,7,0
2010,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,12.0,0,1,1,1,0
2010,1,13,0,0,1,0,1,3,0,0,0,1,1,1,100.0,0,3,4,4,0,2,2,0,1,3,0,6,5,2,5,5,5,4,0,11.57,0,4,1,9,0
2010,1,7,0,0,1,0,1,2,1,1,0,0,0,0,100.0,0,1,11,4,0,2,2,0,1,3,0,1,5,2,5,5,5,4,0,13.05,0,1,1,11,0
2010,0,31,3,0,1,0,1,2,0,0,0,1,1,0,100.0,0,2,11,4,0,2,2,0,1,3,0,3,5,0,2,0,0,3,0,13.3,0,4,2,11,0
2010,0,23,3,1,3,0,4,2,0,0,0,0,2,0,100.0,0,0,1,4,0,2,2,0,1,3,0,3,5,0,5,4,2,2,0,12.15,0,4,1,8,1
2010,0,21,0,0,1,0,1,2,0,0,0,1,1,0,60.0,0,0,11,4,0,2,2,1,1,3,0,3,5,0,5,4,2,2,0,7.14,0,4,2,11,0
2010,1,13,0,0,1,2,3,3,2,0,0,1,0,0,100.0,0,3,11,4,0,2,1,0,0,2,2,1,3,2,5,5,5,4,0,20.5,2,1,3,6,0
2010,1,37,3,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,0,3,0,0,4,5,0,1,2,1,5,5,5,4,0,7.15,0,1,1,3,0
2010,1,13,0,0,1,1,2,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,2,2,5,0,2,5,5,5,4,0,18.55,2,4,2,7,0
2010,1,13,0,0,1,1,2,2,1,0,1,0,0,0,100.0,0,3,11,4,0,2,1,0,4,2,0,1,0,2,5,5,5,4,0,19.4,2,1,1,1,0
2010,0,24,2,0,1,0,1,2,0,0,0,1,1,0,100.0,0,0,5,4,0,2,1,0,1,4,0,5,1,0,5,4,1,2,0,17.0,2,4,1,5,0
2010,1,13,0,0,1,0,1,2,1,0,0,1,0,0,100.0,0,3,11,4,3,2,2,0,1,3,0,1,5,2,2,5,5,4,0,9.15,0,1,1,9,0
2010,1,13,0,0,1,0,1,2,0,0,0,1,1,0,100.0,0,3,11,4,0,2,1,0,1,2,2,6,0,2,5,5,5,4,0,13.5,0,4,1,4,0
2010,1,41,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,0,11,4,3,3,0,0,4,2,0,1,0,1,4,5,5,4,0,7.08,0,1,3,2,0
2010,1,13,0,0,1,0,1,3,0,0,0,1,2,0,100.0,0,3,11,4,0,2,1,0,4,2,0,4,0,2,5,5,5,4,0,21.5,2,4,3,9,0
2010,1,11,0,0,1,0,1,2,1,0,0,0,1,0,100.0,0,3,11,4,0,2,2,0,1,3,1,1,5,2,5,5,5,4,0,12.15,0,1,1,1,0
2010,0,10,1,1,1,2,4,2,0,0,0,0,2,0,40.0,0,2,11,5,0,4,2,1,1,3,0,6,5,0,5,4,1,3,0,13.35,0,4,3,3,1
2010,1,13,0,0,1,0,1,2,0,0,1,0,1,0,100.0,0,3,11,4,0,2,1,0,1,4,0,5,0,2,5,5,5,4,0,7.31,0,4,1,8,0
2010,0,42,0,0,2,0,2,3,0,0,0,2,1,0,100.0,0,2,11,4,0,2,2,1,5,3,2,3,5,0,5,4,1,0,0,4.27,1,4,3,9,0
